date,asin,ads_date_ref,tsales_date_ref,impressions,clicks,ad_spend,units_sold,ad_sales,shippedunits,shippedrevenueamount,Item Name,Collection,Category,Size,Inch,orderedunits,orderedrevenueamount
09-09-2024,B0B31V3PKG,,2024-09-09,0,0,0,0,0,1,242,"NapQueen 14"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,14 Inch,0,0
26-08-2024,B0B31V3PKG,,2024-08-26,0,0,0,0,0,1,331,"NapQueen 14"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,14 Inch,0,0
28-08-2024,B09MR5WS3Y,,2024-08-28,0,0,0,0,0,1,259,"NapQueen 8"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,8 Inch,0,0
20-08-2024,B09MR4G722,,2024-08-20,0,0,0,0,0,1,179,"NapQueen 12"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,12 Inch,0,0
25-08-2024,B0BNL1QKLV,,2024-08-25,0,0,0,0,0,1,48,"NapQueen 1.5'' 5-Zone Mattress Topper, Twin-XL",5-Zone gel,Mattress Topper,Twin XL,1.5 Inch,0,0
20-08-2024,B09KDQ2BWY,,2024-08-20,0,0,0,0,0,1,239,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,12 Inch,0,0
25-08-2024,B0BGDXM13S,,2024-08-25,0,0,0,0,0,1,229,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,0,0
10-09-2024,B0B31T1XMH,,2024-09-10,0,0,0,0,0,1,299,"NapQueen 14"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,14 Inch,0,0
12-09-2024,B0BNL3L7LR,,2024-09-12,0,0,0,0,0,1,67,"NapQueen 3'' Green Tea Mattress Topper, Full",Green Tea,Mattress Topper,Full,3 Inch,0,0
29-08-2024,B0CFV6V981,,2024-08-29,0,0,0,0,0,1,84,"NapQueen 5"" Rainbow Blue Mattress for Kids - Twin",Kids Mattress,Mattress,Twin,5 Inch,0,0
12-09-2024,B09X1F1L26,,2024-09-12,0,0,0,0,0,1,106,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress,Twin",Elizabeth,Mattress,Twin,6 Inch,0,0
09-09-2024,B09X1DHRLN,,2024-09-09,0,0,0,0,0,1,348,"NapQueen Elizabeth 14"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,14 Inch,0,0
23-08-2024,B09MR4D874,,2024-08-23,0,0,0,0,0,1,455,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,0,0
10-09-2024,B0B31S8KPF,,2024-09-10,0,0,0,0,0,1,399,"NapQueen 14"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,14 Inch,0,0
31-08-2024,B0BNL53HF3,,2024-08-31,0,0,0,0,0,1,59,"NapQueen 1.5'' Green Tea Mattress Topper, Queen",Green Tea,Mattress Topper,Queen,1.5 Inch,0,0
06-09-2024,B0BNKY8RQN,,2024-09-06,0,0,0,0,0,1,61,"NapQueen 2'' Swirl Gel Mattress Topper, Queen",Swirl Egg Shell,Mattress Topper,Queen,2 Inch,0,0
28-08-2024,B0BSLWJKSX,,2024-08-28,0,0,0,0,0,1,79,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,0,0
30-08-2024,B0BNKZCWFL,,2024-08-30,0,0,0,0,0,1,38,"NapQueen 1.5'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,1.5 Inch,0,0
29-08-2024,B0BNL1CG6X,,2024-08-29,0,0,0,0,0,1,105,"NapQueen 4'' Swirl Gel Mattress Topper, Queen",Swirl Egg Shell,Mattress Topper,Queen,4 Inch,0,0
11-09-2024,B0CY5LR4VX,,2024-09-11,0,0,0,0,0,1,325,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,0,0
27-08-2024,B0BNKYW36G,,2024-08-27,0,0,0,0,0,1,57,"NapQueen 2'' Swirl Gel Mattress Topper, Full",Swirl Egg Shell,Mattress Topper,Full,2 Inch,0,0
03-09-2024,B09KDVXTP4,,2024-09-03,0,0,0,0,0,1,219,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,10 Inch,0,0
01-09-2024,B0B31T1XMH,,2024-09-01,0,0,0,0,0,1,299,"NapQueen 14"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,14 Inch,0,0
09-09-2024,B0BRDC22VH,,2024-09-09,0,0,0,0,0,1,248,"NapQueen 10"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,10 Inch,0,0
11-09-2024,B09KDLQ2GW,,2024-09-11,0,0,0,0,0,1,289,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,12 Inch,0,0
03-09-2024,B09KDQ2BWY,,2024-09-03,0,0,0,0,0,1,239,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,12 Inch,0,0
15-08-2024,B0BRCXXBG2,,2024-08-15,0,0,0,0,0,1,155,"NapQueen Anula Green Tea 6'', Full",Anula,Mattress,Full,6 Inch,0,0
12-09-2024,B09KDW1YKQ,,2024-09-12,0,0,0,0,0,1,279,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, King",Elizabeth,Mattress,King,8 Inch,0,0
21-08-2024,B0BNL17RLC,,2024-08-21,0,0,0,0,0,1,61,"NapQueen 1.5'' Swirl Gel Mattress Topper, Queen",Swirl Egg Shell,Mattress Topper,Queen,1.5 Inch,0,0
16-08-2024,B0BNKZYZCC,,2024-08-16,0,0,0,0,0,1,75,"NapQueen 1.5'' Swirl Gel Mattress Topper, King",Swirl Egg Shell,Mattress Topper,King,1.5 Inch,0,0
06-09-2024,B09X1JTK49,,2024-09-06,0,0,0,0,0,1,159,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,6 Inch,0,0
10-09-2024,B0BNL49HMH,,2024-09-10,0,0,0,0,0,1,80,"NapQueen 3'' Green Tea Mattress Topper, Queen",Green Tea,Mattress Topper,Queen,3 Inch,0,0
10-09-2024,B0CY5LR4VX,,2024-09-10,0,0,0,0,0,1,325,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,0,0
04-09-2024,B09X1DHRLN,,2024-09-04,0,0,0,0,0,1,348,"NapQueen Elizabeth 14"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,14 Inch,0,0
29-08-2024,B0BNL46Y7W,,2024-08-29,0,0,0,0,0,2,130,"NapQueen 1.5"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Queen",Bamboo Charcoal Topper,Mattress Topper,Queen,1.5 Inch,0,0
15-08-2024,B0BNKZBJX2,,2024-08-15,0,0,0,0,0,2,81,"NapQueen 2'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,2 Inch,0,0
20-08-2024,B09MR5WS3Y,,2024-08-20,0,0,0,0,0,2,509,"NapQueen 8"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,8 Inch,0,0
30-08-2024,B09MR36MLJ,,2024-08-30,0,0,0,0,0,2,389,"NapQueen 10"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,10 Inch,0,0
19-08-2024,B09MR4D874,,2024-08-19,0,0,0,0,0,2,865,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,0,0
05-09-2024,B0BGDXV7FD,,2024-09-05,0,0,0,0,0,2,336,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,0,0
20-08-2024,B0BNKZBJX2,,2024-08-20,0,0,0,0,0,2,81,"NapQueen 2'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,2 Inch,0,0
04-09-2024,B0B31T1XMH,,2024-09-04,0,0,0,0,0,2,598,"NapQueen 14"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,14 Inch,0,0
03-09-2024,B0BNL3YY1C,,2024-09-03,0,0,0,0,0,2,99,"NapQueen 2'' Green Tea Mattress Topper, Full",Green Tea,Mattress Topper,Full,2 Inch,0,0
06-09-2024,B0B31SVP2Q,,2024-09-06,0,0,0,0,0,2,583,"NapQueen 14"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,14 Inch,0,0
22-08-2024,B0B31VTH56,,2024-08-22,0,0,0,0,0,2,238,"NapQueen 6"" Bamboo Charcoal Mattress, Twin-XL",Bamboo Charcoal Mattress,Mattress,Twin XL,6 Inch,0,0
27-08-2024,B0B31T1XMH,,2024-08-27,0,0,0,0,0,2,598,"NapQueen 14"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,14 Inch,0,0
09-09-2024,B09KDQ2BWY,,2024-09-09,0,0,0,0,0,2,478,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,12 Inch,0,0
03-09-2024,B09X1F1L26,,2024-09-03,0,0,0,0,0,2,218,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress,Twin",Elizabeth,Mattress,Twin,6 Inch,0,0
26-08-2024,B0BSLTZV4Z,,2024-08-26,0,0,0,0,0,2,216,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,0,0
27-08-2024,B0BRCXSTKW,,2024-08-27,0,0,0,0,0,2,661,"NapQueen Anula Green Tea 10'', King",Anula,Mattress,King,10 Inch,0,0
09-09-2024,B09MR4D874,,2024-09-09,0,0,0,0,0,2,774,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,0,0
07-09-2024,B09KDQ2BWY,,2024-09-07,0,0,0,0,0,2,478,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,12 Inch,0,0
26-08-2024,B09KDVXTP4,,2024-08-26,0,0,0,0,0,2,438,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,10 Inch,0,0
17-08-2024,B0BNL5HYLR,,2024-08-17,0,0,0,0,0,2,103,"NapQueen 3'' Green Tea Mattress Topper, Twin",Green Tea,Mattress Topper,Twin,3 Inch,0,0
27-08-2024,B0BNKZCWFL,,2024-08-27,0,0,0,0,0,2,75,"NapQueen 1.5'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,1.5 Inch,0,0
03-09-2024,B09KDTHJ6V,,2024-09-03,0,0,0,0,0,2,376,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,12 Inch,0,0
02-09-2024,B0B31V3PKG,,2024-09-02,0,0,0,0,0,2,602,"NapQueen 14"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,14 Inch,0,0
23-08-2024,B09KDTHJ6V,,2024-08-23,0,0,0,0,0,2,376,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,12 Inch,0,0
26-08-2024,B09KDR64LT,,2024-08-26,0,0,0,0,0,2,338,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,10 Inch,0,0
20-08-2024,B0B31S8KPF,,2024-08-20,0,0,0,0,0,2,798,"NapQueen 14"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,14 Inch,0,0
24-08-2024,B0BRCXDHBX,,2024-08-24,0,0,0,0,0,2,280,"NapQueen Anula Green Tea 12'', Twin",Anula,Mattress,Twin,12 Inch,0,0
09-09-2024,B0B31T1XMH,,2024-09-09,0,0,0,0,0,2,598,"NapQueen 14"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,14 Inch,0,0
23-08-2024,B09MR36MLJ,,2024-08-23,0,0,0,0,0,2,369,"NapQueen 10"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,10 Inch,0,0
24-08-2024,B09KTMKDKJ,,2024-08-24,0,0,0,0,0,2,210,"NapQueen Elsa 8"" Innerspring Mattress, Twin",Innerspring,Mattress,Twin,8 Inch,0,0
26-08-2024,B0BNL53HF3,,2024-08-26,0,0,0,0,0,2,117,"NapQueen 1.5'' Green Tea Mattress Topper, Queen",Green Tea,Mattress Topper,Queen,1.5 Inch,0,0
19-08-2024,B0CLM65TTQ,,2024-08-19,0,0,0,0,0,2,178,"NapQueen Zeta Bed Frame, Twin",Zeta,Bed Frame,Twin,16 Inch,0,0
18-08-2024,B0CY5LR4VX,,2024-08-18,0,0,0,0,0,2,650,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,0,0
12-09-2024,B09KTF8ZDQ,,2024-09-12,0,0,0,0,0,2,211,"NapQueen Elsa 6"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,6 Inch,0,0
28-08-2024,B09X1JTK49,,2024-08-28,0,0,0,0,0,3,477,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,6 Inch,0,0
28-08-2024,B0BRCXXBG2,,2024-08-28,0,0,0,0,0,3,414,"NapQueen Anula Green Tea 6'', Full",Anula,Mattress,Full,6 Inch,0,0
19-08-2024,B09KDTHJ6V,,2024-08-19,0,0,0,0,0,3,564,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,12 Inch,0,0
23-08-2024,B09KDNYCYR,,2024-08-23,0,0,0,0,0,3,449,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,8 Inch,0,0
26-08-2024,B09KDQ2BWY,,2024-08-26,0,0,0,0,0,3,717,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,12 Inch,0,0
24-08-2024,B0BRCY8QMH,,2024-08-24,0,0,0,0,0,3,481,"NapQueen Anula Green Tea 10"", Twin",Anula,Mattress,Twin,10 Inch,0,0
27-08-2024,B09KDLQ2GW,,2024-08-27,0,0,0,0,0,3,867,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,12 Inch,0,0
26-08-2024,B09MR36MLJ,,2024-08-26,0,0,0,0,0,3,589,"NapQueen 10"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,10 Inch,0,0
03-09-2024,B09KDLQ2GW,,2024-09-03,0,0,0,0,0,3,867,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,12 Inch,0,0
05-09-2024,B0BRCYJ4SR,,2024-09-05,0,0,0,0,0,3,308,"NapQueen Anula Green Tea 6'', Twin-XL",Anula,Mattress,Twin XL,6 Inch,0,0
16-08-2024,B0B31T1XMH,,2024-08-16,0,0,0,0,0,3,897,"NapQueen 14"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,14 Inch,0,0
30-08-2024,B0CFV6V981,,2024-08-30,0,0,0,0,0,3,243,"NapQueen 5"" Rainbow Blue Mattress for Kids - Twin",Kids Mattress,Mattress,Twin,5 Inch,0,0
